tipo_falla,severidad,tiempo_parada_hrs,costo_reparacion,equipo_id,id_proyecto,fecha,_ingested_at,_source
Rotura tubería,Baja,1.2,24067.09,EQ-1717,PRY-0187,2024-03-18,20260405_211439,sistema_hsec
Falla mecánica,Media,2.6,51046.82,EQ-1209,PRY-0042,2024-07-01,20260405_211439,sistema_hsec
Falla software,Media,1.1,547.35,EQ-0946,PRY-0334,2024-10-04,20260405_211439,sistema_hsec
Falla mecánica,Media,4.7,39393.61,EQ-1065,PRY-0499,2024-06-22,20260405_211439,sistema_hsec
Falla mecánica,BAJA,4.2,51318.82,EQ-1885,PRY-0006,2024-01-22,20260405_211439,sistema_hsec
Rotura tubería,Media,0.7,34868.52,EQ-1500,PRY-0077,2024-08-26,20260405_211439,sistema_hsec
Rotura tubería,Baja,15.0,4628.33,EQ-1969,PRY-0453,2024-04-24,20260405_211439,sistema_hsec
Accidente,Media,11.8,26282.49,EQ-0431,PRY-0130,2024-12-10,20260405_211439,sistema_hsec
Falla eléctrica,Alta,5.5,33955.19,EQ-1155,PRY-0395,2024-07-01,20260405_211439,sistema_hsec
Accidente,Baja,7.5,29213.28,EQ-1184,PRY-0352,2024-12-19,20260405_211439,sistema_hsec
Falla mecánica,Crítica,9.8,14123.98,EQ-1091,PRY-0071,2024-12-16,20260405_211439,sistema_hsec
Lluvia,Media,0.3,23902.35,EQ-1381,PRY-0345,2024-10-31,20260405_211439,sistema_hsec
Rotura tubería,Baja,23.2,36863.01,EQ-1555,PRY-0336,2024-11-26,20260405_211439,sistema_hsec
Accidente,BAJA,13.5,29999.86,EQ-1348,PRY-0382,2024-07-24,20260405_211439,sistema_hsec
Falla mecánica,Baja,12.4,376.26,EQ-1995,PRY-0093,2024-11-26,20260405_211439,sistema_hsec
Falla eléctrica,Alta,16.9,35889.24,EQ-0435,PRY-0426,2024-03-08,20260405_211439,sistema_hsec
Falla mecánica,Media,4.2,45972.55,EQ-0152,PRY-0500,2024-02-08,20260405_211439,sistema_hsec
Rotura tubería,Alta,4.9,12118.59,EQ-0459,PRY-0012,2024-06-01,20260405_211439,sistema_hsec
Rotura tubería,Baja,25.8,20906.85,EQ-1519,PRY-0244,2024-07-12,20260405_211439,sistema_hsec
Lluvia,BAJA,8.4,36861.33,EQ-1575,PRY-0054,2024-07-18,20260405_211439,sistema_hsec
Accidente,BAJA,0.8,5583.99,EQ-0848,PRY-0373,2024-04-16,20260405_211439,sistema_hsec
Accidente,Media,10.8,28091.89,EQ-0528,PRY-0234,2024-06-18,20260405_211439,sistema_hsec
Accidente,Alta,8.7,47364.91,EQ-0074,PRY-0465,2024-01-14,20260405_211439,sistema_hsec
Deslizamiento,Alta,2.6,23830.51,EQ-0185,PRY-0444,2024-11-09,20260405_211439,sistema_hsec
Lluvia,Alta,8.5,30468.49,EQ-0401,PRY-0372,2024-10-11,20260405_211439,sistema_hsec
Accidente,Baja,2.5,3076.46,EQ-1904,PRY-0094,2024-01-01,20260405_211439,sistema_hsec
Falla mecánica,Media,1.2,38165.09,EQ-1251,PRY-0168,2024-05-22,20260405_211439,sistema_hsec
Falla software,Media,2.6,6485.72,EQ-0246,PRY-0321,2024-02-15,20260405_211439,sistema_hsec
Falla eléctrica,critica,0.0,29191.26,EQ-0467,PRY-0054,2024-05-18,20260405_211439,sistema_hsec
Accidente,Baja,2.7,10569.74,EQ-0990,PRY-0071,2024-07-08,20260405_211439,sistema_hsec
Falla mecánica,Media,7.2,11133.3,EQ-0048,PRY-0156,2024-06-12,20260405_211439,sistema_hsec
Accidente,Alta,3.2,29616.4,EQ-0841,PRY-0363,2024-11-02,20260405_211439,sistema_hsec
Falla eléctrica,Alta,7.2,43076.86,EQ-0620,PRY-0135,2024-06-23,20260405_211439,sistema_hsec
Deslizamiento,Baja,12.8,11630.78,EQ-0089,PRY-0076,2024-11-04,20260405_211439,sistema_hsec
Accidente,Media,6.5,25346.93,EQ-0782,PRY-0121,2024-02-18,20260405_211439,sistema_hsec
Falla software,Baja,4.2,20212.64,EQ-0062,PRY-0171,2024-06-08,20260405_211439,sistema_hsec
Lluvia,Baja,5.4,47888.61,EQ-1899,PRY-0065,2024-08-03,20260405_211439,sistema_hsec
Deslizamiento,Baja,11.4,52319.36,EQ-0304,PRY-0403,2024-12-01,20260405_211439,sistema_hsec
Falla software,Media,18.4,40600.86,EQ-0272,PRY-0152,2024-07-10,20260405_211439,sistema_hsec
Lluvia,Media,10.2,12007.12,EQ-0453,PRY-0091,2024-03-28,20260405_211439,sistema_hsec
Lluvia,Media,3.4,33032.9,EQ-1089,PRY-0433,2024-04-19,20260405_211439,sistema_hsec
Rotura tubería,Alta,6.1,19152.68,EQ-0418,PRY-0392,2024-01-11,20260405_211439,sistema_hsec
Falla software,critica,0.6,52856.29,EQ-1515,PRY-0306,2024-05-04,20260405_211439,sistema_hsec
Falla software,Baja,15.0,35596.63,EQ-0188,PRY-0305,2024-10-01,20260405_211439,sistema_hsec
Falla mecánica,Baja,3.2,22310.45,EQ-0941,PRY-0402,2024-05-11,20260405_211439,sistema_hsec
Falla mecánica,Media,1.5,47392.58,EQ-1861,PRY-0297,2024-12-14,20260405_211439,sistema_hsec
Falla mecánica,Media,38.8,22089.94,EQ-1346,PRY-0170,2024-02-15,20260405_211439,sistema_hsec
Rotura tubería,BAJA,0.0,8962.48,EQ-0762,PRY-0109,2024-07-13,20260405_211439,sistema_hsec
Lluvia,Crítica,2.5,48963.35,EQ-1406,PRY-0162,2024-01-23,20260405_211439,sistema_hsec
Falla mecánica,Media,2.1,28360.78,EQ-0334,PRY-0274,2024-07-13,20260405_211439,sistema_hsec
Rotura tubería,Alta,5.8,15837.75,EQ-1193,PRY-0142,2024-07-06,20260405_211439,sistema_hsec
Lluvia,Alta,18.7,13211.88,EQ-1772,PRY-0032,2024-09-16,20260405_211439,sistema_hsec
Falla eléctrica,Baja,1.1,44790.87,EQ-1198,PRY-0433,2024-09-06,20260405_211439,sistema_hsec
Lluvia,BAJA,2.6,38773.24,EQ-0727,PRY-0496,2024-05-18,20260405_211439,sistema_hsec
Falla mecánica,Alta,-5.0,4805.47,EQ-1467,PRY-0136,2024-11-22,20260405_211439,sistema_hsec
Lluvia,Media,13.3,46877.65,EQ-1891,PRY-0067,2024-09-10,20260405_211439,sistema_hsec
Falla eléctrica,Media,0.0,20474.74,EQ-0116,PRY-0200,2024-11-28,20260405_211439,sistema_hsec
Rotura tubería,Media,6.8,35493.75,EQ-1010,PRY-0232,2024-06-22,20260405_211439,sistema_hsec
Accidente,Baja,17.3,44780.85,EQ-0757,PRY-0283,2024-06-04,20260405_211439,sistema_hsec
Falla mecánica,Baja,31.4,36740.57,EQ-0440,PRY-0287,2024-12-23,20260405_211439,sistema_hsec
Accidente,critica,-5.0,48308.2,EQ-1387,PRY-0464,2024-09-27,20260405_211439,sistema_hsec
Falla mecánica,Baja,1.0,14318.92,EQ-0612,PRY-0469,2024-04-09,20260405_211439,sistema_hsec
Deslizamiento,Baja,15.1,29990.92,EQ-1955,PRY-0096,2024-07-21,20260405_211439,sistema_hsec
Accidente,Baja,0.6,9670.33,EQ-0471,PRY-0133,2024-01-15,20260405_211439,sistema_hsec
Deslizamiento,Media,9.7,49942.47,EQ-0054,PRY-0230,2024-03-14,20260405_211439,sistema_hsec
Accidente,BAJA,13.7,48875.82,EQ-1276,PRY-0499,2024-11-17,20260405_211439,sistema_hsec
Accidente,Alta,0.5,9999.15,EQ-1077,PRY-0043,2024-04-03,20260405_211439,sistema_hsec
Rotura tubería,Alta,-5.0,9786.99,EQ-0965,PRY-0390,2024-01-03,20260405_211439,sistema_hsec
Accidente,Alta,18.5,35742.91,EQ-1820,PRY-0132,2024-04-14,20260405_211439,sistema_hsec
Falla eléctrica,Alta,12.5,15121.67,EQ-1899,PRY-0418,2024-09-02,20260405_211439,sistema_hsec
Lluvia,BAJA,2.3,33213.27,EQ-1093,PRY-0125,2024-11-08,20260405_211439,sistema_hsec
Deslizamiento,Media,2.8,7439.12,EQ-0716,PRY-0224,2024-12-11,20260405_211439,sistema_hsec
Lluvia,critica,3.5,23920.56,EQ-1478,PRY-0387,2024-09-14,20260405_211439,sistema_hsec
Rotura tubería,Baja,9.4,40164.76,EQ-0029,PRY-0406,2024-11-03,20260405_211439,sistema_hsec
Deslizamiento,BAJA,-5.0,24440.47,EQ-0737,PRY-0151,2024-04-02,20260405_211439,sistema_hsec
Accidente,Media,8.0,40440.95,EQ-0865,PRY-0109,2024-05-20,20260405_211439,sistema_hsec
Deslizamiento,Baja,18.2,17714.4,EQ-1358,PRY-0452,2024-07-01,20260405_211439,sistema_hsec
Falla mecánica,Crítica,2.2,54314.23,EQ-0748,PRY-0356,2024-09-14,20260405_211439,sistema_hsec
Falla software,Media,13.3,48059.05,EQ-1656,PRY-0013,2024-04-03,20260405_211439,sistema_hsec
Falla software,Baja,3.8,7771.54,EQ-0253,PRY-0216,2024-07-12,20260405_211439,sistema_hsec
Accidente,BAJA,1.0,50413.7,EQ-0893,PRY-0404,2024-06-15,20260405_211439,sistema_hsec
Deslizamiento,Media,0.0,43228.91,EQ-0490,PRY-0456,2024-03-31,20260405_211439,sistema_hsec
Falla eléctrica,Media,1.0,4217.7,EQ-0982,PRY-0442,2024-07-27,20260405_211439,sistema_hsec
Falla mecánica,Media,18.0,15867.58,EQ-0251,PRY-0059,2024-09-18,20260405_211439,sistema_hsec
Falla mecánica,Media,3.0,31878.27,EQ-1026,PRY-0085,2024-11-17,20260405_211439,sistema_hsec
Rotura tubería,Media,8.5,13320.57,EQ-0869,PRY-0161,2024-03-04,20260405_211439,sistema_hsec
Accidente,Alta,1.7,26466.32,EQ-1665,PRY-0386,2024-09-16,20260405_211439,sistema_hsec
Falla eléctrica,Crítica,4.3,44429.28,EQ-0474,PRY-0181,2024-08-15,20260405_211439,sistema_hsec
Falla software,Alta,11.7,384.34,EQ-0299,PRY-0320,2024-12-15,20260405_211439,sistema_hsec
Rotura tubería,Media,5.7,27064.31,EQ-0848,PRY-0088,2024-06-21,20260405_211439,sistema_hsec
Accidente,Media,3.1,39797.43,EQ-1391,PRY-0340,2024-04-27,20260405_211439,sistema_hsec
Lluvia,Baja,8.6,10737.74,EQ-1330,PRY-0353,2024-05-12,20260405_211439,sistema_hsec
Falla mecánica,Baja,0.3,18460.77,EQ-1980,PRY-0399,2024-09-25,20260405_211439,sistema_hsec
Falla eléctrica,BAJA,15.9,36666.87,EQ-1238,PRY-0343,2024-08-17,20260405_211439,sistema_hsec
Deslizamiento,Alta,0.8,48840.04,EQ-0815,PRY-0372,2024-09-06,20260405_211439,sistema_hsec
Deslizamiento,Alta,10.1,18636.38,EQ-0207,PRY-0375,2024-10-11,20260405_211439,sistema_hsec
Lluvia,Baja,3.6,823.64,EQ-0895,PRY-0120,2024-07-17,20260405_211439,sistema_hsec
Lluvia,BAJA,-5.0,33761.96,EQ-1864,PRY-0403,2024-12-18,20260405_211439,sistema_hsec
Lluvia,Baja,1.1,27958.67,EQ-1242,PRY-0484,2024-06-05,20260405_211439,sistema_hsec
Lluvia,Baja,11.1,37665.99,EQ-0652,PRY-0179,2024-04-26,20260405_211439,sistema_hsec
Deslizamiento,Media,9.1,35289.78,EQ-1593,PRY-0163,2024-02-13,20260405_211439,sistema_hsec
Deslizamiento,Media,0.4,51898.71,EQ-0127,PRY-0447,2024-03-26,20260405_211439,sistema_hsec
Falla eléctrica,Baja,17.3,13451.24,EQ-0150,PRY-0241,2024-04-01,20260405_211439,sistema_hsec
Accidente,Media,1.3,20688.76,EQ-1002,PRY-0449,2024-04-26,20260405_211439,sistema_hsec
Falla eléctrica,Media,19.9,37405.49,EQ-1773,PRY-0062,2024-12-09,20260405_211439,sistema_hsec
Falla software,BAJA,4.6,38644.61,EQ-1521,PRY-0320,2024-12-01,20260405_211439,sistema_hsec
Lluvia,Alta,0.7,45518.52,EQ-1508,PRY-0117,2024-03-14,20260405_211439,sistema_hsec
Lluvia,critica,2.5,14085.32,EQ-0871,PRY-0142,2024-08-17,20260405_211439,sistema_hsec
Rotura tubería,Alta,7.4,37214.76,EQ-0444,PRY-0263,2024-07-12,20260405_211439,sistema_hsec
Deslizamiento,Baja,5.7,30517.63,EQ-1423,PRY-0243,2024-05-10,20260405_211439,sistema_hsec
Deslizamiento,Alta,2.0,12984.72,EQ-0047,PRY-0452,2024-02-04,20260405_211439,sistema_hsec
Deslizamiento,BAJA,15.8,27531.85,EQ-0079,PRY-0243,2024-09-28,20260405_211439,sistema_hsec
Falla software,Media,3.4,37614.12,EQ-1872,PRY-0467,2024-11-15,20260405_211439,sistema_hsec
Lluvia,Baja,7.6,6694.5,EQ-1398,PRY-0291,2024-10-06,20260405_211439,sistema_hsec
Falla eléctrica,Alta,4.9,47806.49,EQ-0736,PRY-0409,2024-03-09,20260405_211439,sistema_hsec
Falla software,Crítica,1.2,54964.67,EQ-0319,PRY-0162,2024-04-26,20260405_211439,sistema_hsec
Accidente,Baja,7.0,42386.98,EQ-1905,PRY-0408,2024-08-20,20260405_211439,sistema_hsec
Falla mecánica,Crítica,5.2,19968.12,EQ-1068,PRY-0334,2024-08-06,20260405_211439,sistema_hsec
Deslizamiento,Baja,1.7,38097.03,EQ-1549,PRY-0066,2024-09-22,20260405_211439,sistema_hsec
Falla mecánica,Media,9.4,21905.1,EQ-0436,PRY-0369,2024-03-30,20260405_211439,sistema_hsec
Lluvia,Media,6.9,14024.37,EQ-0812,PRY-0387,2024-07-20,20260405_211439,sistema_hsec
Rotura tubería,Baja,17.1,17148.93,EQ-0487,PRY-0464,2024-05-12,20260405_211439,sistema_hsec
Falla mecánica,BAJA,1.8,6802.05,EQ-1586,PRY-0194,2024-05-20,20260405_211439,sistema_hsec
Falla eléctrica,critica,1.4,35405.43,EQ-0738,PRY-0119,2024-05-14,20260405_211439,sistema_hsec
Deslizamiento,Media,4.8,36926.71,EQ-0660,PRY-0454,2024-02-07,20260405_211439,sistema_hsec
Lluvia,BAJA,17.1,49440.45,EQ-0736,PRY-0148,2024-10-05,20260405_211439,sistema_hsec
Falla software,BAJA,9.6,25982.39,EQ-1307,PRY-0488,2024-03-25,20260405_211439,sistema_hsec
Accidente,Baja,2.7,41493.13,EQ-0741,PRY-0326,2024-05-12,20260405_211439,sistema_hsec
Falla mecánica,Baja,4.8,37005.1,EQ-0677,PRY-0445,2024-02-25,20260405_211439,sistema_hsec
Deslizamiento,Baja,25.1,38809.36,EQ-1410,PRY-0017,2024-06-29,20260405_211439,sistema_hsec
Deslizamiento,Media,12.6,41059.73,EQ-0785,PRY-0400,2024-10-18,20260405_211439,sistema_hsec
Lluvia,Media,9.4,20907.03,EQ-0081,PRY-0315,2024-11-06,20260405_211439,sistema_hsec
Lluvia,Alta,-5.0,15875.67,EQ-0827,PRY-0169,2024-05-04,20260405_211439,sistema_hsec
Deslizamiento,critica,5.4,16934.44,EQ-0718,PRY-0232,2024-03-28,20260405_211439,sistema_hsec
Falla mecánica,Media,6.9,44028.67,EQ-1737,PRY-0134,2024-03-26,20260405_211439,sistema_hsec
Falla mecánica,critica,2.6,44413.08,EQ-1505,PRY-0152,2024-03-18,20260405_211439,sistema_hsec
Deslizamiento,Alta,14.3,46018.93,EQ-1079,PRY-0152,2024-08-09,20260405_211439,sistema_hsec
Rotura tubería,Media,1.0,53109.11,EQ-0926,PRY-0104,2024-04-06,20260405_211439,sistema_hsec
Falla mecánica,BAJA,10.2,14661.9,EQ-1859,PRY-0304,2024-06-16,20260405_211439,sistema_hsec
Falla eléctrica,Baja,22.5,25692.53,EQ-0105,PRY-0091,2024-12-24,20260405_211439,sistema_hsec
Falla software,Media,39.1,51934.87,EQ-1631,PRY-0277,2024-12-27,20260405_211439,sistema_hsec
Rotura tubería,Alta,1.6,5532.87,EQ-1319,PRY-0377,2024-05-17,20260405_211439,sistema_hsec
Accidente,Alta,3.9,35198.24,EQ-1399,PRY-0056,2024-09-29,20260405_211439,sistema_hsec
Accidente,Media,17.7,10932.34,EQ-1670,PRY-0241,2024-10-31,20260405_211439,sistema_hsec
Deslizamiento,Media,13.0,24953.57,EQ-1828,PRY-0276,2024-07-03,20260405_211439,sistema_hsec
Deslizamiento,Baja,7.0,49514.15,EQ-1376,PRY-0325,2024-06-13,20260405_211439,sistema_hsec
Falla software,Baja,3.2,13301.61,EQ-0448,PRY-0389,2024-06-24,20260405_211439,sistema_hsec
Falla software,Media,5.1,41056.47,EQ-0676,PRY-0500,2024-08-09,20260405_211439,sistema_hsec
Lluvia,Alta,1.5,40915.59,EQ-0623,PRY-0186,2024-03-05,20260405_211439,sistema_hsec
Accidente,critica,2.2,16507.83,EQ-1424,PRY-0005,2024-03-01,20260405_211439,sistema_hsec
Lluvia,Alta,0.8,33759.78,EQ-1156,PRY-0040,2024-11-24,20260405_211439,sistema_hsec
Falla eléctrica,Media,5.3,16970.58,EQ-0189,PRY-0049,2024-05-07,20260405_211439,sistema_hsec
Falla eléctrica,Baja,7.9,18383.13,EQ-1328,PRY-0069,2024-12-11,20260405_211439,sistema_hsec
Deslizamiento,BAJA,6.2,41435.27,EQ-0084,PRY-0338,2024-10-30,20260405_211439,sistema_hsec
Falla eléctrica,BAJA,4.2,53979.4,EQ-1061,PRY-0020,2024-10-01,20260405_211439,sistema_hsec
Deslizamiento,Alta,3.2,30949.78,EQ-1526,PRY-0009,2024-01-02,20260405_211439,sistema_hsec
Accidente,Baja,4.2,37444.22,EQ-1563,PRY-0164,2024-06-09,20260405_211439,sistema_hsec
Rotura tubería,Crítica,21.0,53785.36,EQ-1912,PRY-0300,2024-04-13,20260405_211439,sistema_hsec
Accidente,critica,4.0,7044.72,EQ-0556,PRY-0293,2024-09-08,20260405_211439,sistema_hsec
Deslizamiento,Media,7.9,48181.04,EQ-0293,PRY-0177,2024-03-05,20260405_211439,sistema_hsec
Rotura tubería,Baja,1.5,28741.99,EQ-1635,PRY-0072,2024-06-03,20260405_211439,sistema_hsec
Falla eléctrica,critica,1.7,34645.19,EQ-1779,PRY-0245,2024-11-24,20260405_211439,sistema_hsec
Lluvia,Baja,5.9,43726.76,EQ-1519,PRY-0286,2024-12-27,20260405_211439,sistema_hsec
Deslizamiento,Alta,2.4,23372.67,EQ-1357,PRY-0476,2024-11-03,20260405_211439,sistema_hsec
Rotura tubería,Media,10.0,8110.47,EQ-1187,PRY-0426,2024-03-25,20260405_211439,sistema_hsec
Falla software,Media,1.3,38710.25,EQ-1848,PRY-0072,2024-02-21,20260405_211439,sistema_hsec
Lluvia,BAJA,8.0,25111.13,EQ-0240,PRY-0275,2024-03-18,20260405_211439,sistema_hsec
Deslizamiento,Baja,10.0,10052.73,EQ-1084,PRY-0007,2024-08-08,20260405_211439,sistema_hsec
Falla mecánica,Media,1.4,2515.0,EQ-1811,PRY-0189,2024-02-02,20260405_211439,sistema_hsec
Falla software,Baja,38.6,20364.7,EQ-0457,PRY-0188,2024-11-06,20260405_211439,sistema_hsec
Deslizamiento,Crítica,4.3,51875.37,EQ-1423,PRY-0148,2024-01-14,20260405_211439,sistema_hsec
Falla software,Alta,8.1,39715.65,EQ-0963,PRY-0228,2024-03-07,20260405_211439,sistema_hsec
Falla eléctrica,Media,1.1,31413.38,EQ-0591,PRY-0035,2024-09-18,20260405_211439,sistema_hsec
Lluvia,critica,6.2,42402.62,EQ-0952,PRY-0204,2024-07-31,20260405_211439,sistema_hsec
Accidente,BAJA,19.7,11486.67,EQ-0909,PRY-0247,2024-08-12,20260405_211439,sistema_hsec
Falla eléctrica,Alta,4.2,16081.45,EQ-0879,PRY-0003,2024-12-19,20260405_211439,sistema_hsec
Deslizamiento,Crítica,-5.0,37981.84,EQ-0223,PRY-0210,2024-03-28,20260405_211439,sistema_hsec
Falla software,Media,2.2,12278.75,EQ-1732,PRY-0438,2024-01-02,20260405_211439,sistema_hsec
Deslizamiento,Baja,4.0,1619.98,EQ-0166,PRY-0080,2024-10-19,20260405_211439,sistema_hsec
Falla mecánica,Media,10.9,34341.09,EQ-0962,PRY-0500,2024-08-28,20260405_211439,sistema_hsec
Accidente,Media,7.7,16142.33,EQ-1292,PRY-0484,2024-12-06,20260405_211439,sistema_hsec
Accidente,Alta,2.9,39662.1,EQ-1188,PRY-0073,2024-09-28,20260405_211439,sistema_hsec
Deslizamiento,Media,4.5,50346.46,EQ-1315,PRY-0305,2024-02-28,20260405_211439,sistema_hsec
Deslizamiento,critica,3.9,51918.13,EQ-0543,PRY-0348,2024-09-25,20260405_211439,sistema_hsec
Lluvia,BAJA,2.3,34091.91,EQ-1528,PRY-0244,2024-10-01,20260405_211439,sistema_hsec
Lluvia,Alta,4.4,18467.12,EQ-0295,PRY-0469,2024-03-13,20260405_211439,sistema_hsec
Accidente,Alta,3.8,27167.77,EQ-0233,PRY-0044,2024-11-23,20260405_211439,sistema_hsec
Falla eléctrica,Baja,14.6,39405.95,EQ-0251,PRY-0142,2024-07-07,20260405_211439,sistema_hsec
Falla mecánica,Baja,2.5,52480.23,EQ-1620,PRY-0498,2024-12-12,20260405_211439,sistema_hsec
Falla software,Crítica,6.0,39728.98,EQ-1941,PRY-0019,2024-07-18,20260405_211439,sistema_hsec
Falla mecánica,BAJA,5.4,50777.49,EQ-1172,PRY-0099,2024-08-19,20260405_211439,sistema_hsec
Falla mecánica,Media,17.3,17386.84,EQ-0150,PRY-0196,2024-07-10,20260405_211439,sistema_hsec
Falla software,Baja,2.7,7190.42,EQ-0152,PRY-0479,2024-06-30,20260405_211439,sistema_hsec
Falla eléctrica,Media,12.4,34178.52,EQ-1090,PRY-0121,2024-07-06,20260405_211439,sistema_hsec
Accidente,Baja,1.1,29971.42,EQ-0472,PRY-0364,2024-10-25,20260405_211439,sistema_hsec
Falla software,Baja,3.3,6317.16,EQ-1883,PRY-0389,2024-10-27,20260405_211439,sistema_hsec
Rotura tubería,Media,20.8,13809.28,EQ-0534,PRY-0354,2024-04-21,20260405_211439,sistema_hsec
Falla software,Baja,4.8,7119.06,EQ-0262,PRY-0198,2024-04-10,20260405_211439,sistema_hsec
Falla mecánica,Baja,3.1,30840.98,EQ-0921,PRY-0493,2024-12-04,20260405_211439,sistema_hsec
Falla software,Media,42.4,35254.3,EQ-0107,PRY-0219,2024-06-15,20260405_211439,sistema_hsec
Falla eléctrica,Alta,7.2,17927.99,EQ-1378,PRY-0472,2024-10-16,20260405_211439,sistema_hsec
Rotura tubería,Alta,15.9,1481.14,EQ-1642,PRY-0097,2024-08-17,20260405_211439,sistema_hsec
Falla software,critica,2.5,4454.84,EQ-0291,PRY-0328,2024-04-01,20260405_211439,sistema_hsec
Falla software,Crítica,17.1,45929.81,EQ-0711,PRY-0020,2024-12-19,20260405_211439,sistema_hsec
Lluvia,Media,8.5,21383.81,EQ-1423,PRY-0289,2024-07-23,20260405_211439,sistema_hsec
Deslizamiento,Crítica,3.7,31049.72,EQ-1449,PRY-0087,2024-02-25,20260405_211439,sistema_hsec
Lluvia,Alta,0.6,4326.07,EQ-1494,PRY-0416,2024-05-05,20260405_211439,sistema_hsec
Falla eléctrica,Baja,15.8,24301.61,EQ-1756,PRY-0314,2024-06-17,20260405_211439,sistema_hsec
Falla software,Crítica,16.2,12299.04,EQ-1087,PRY-0246,2024-12-13,20260405_211439,sistema_hsec
Falla mecánica,Alta,8.2,45881.01,EQ-1416,PRY-0017,2024-09-09,20260405_211439,sistema_hsec
Falla mecánica,BAJA,7.6,51057.52,EQ-0271,PRY-0369,2024-03-22,20260405_211439,sistema_hsec
Falla mecánica,Media,2.3,53473.51,EQ-1368,PRY-0046,2024-12-08,20260405_211439,sistema_hsec
Lluvia,Media,3.4,43511.09,EQ-1225,PRY-0177,2024-05-30,20260405_211439,sistema_hsec
Falla software,BAJA,4.2,27176.39,EQ-0407,PRY-0157,2024-09-13,20260405_211439,sistema_hsec
Falla mecánica,Media,9.4,20889.08,EQ-0570,PRY-0489,2024-02-22,20260405_211439,sistema_hsec
Lluvia,Baja,3.5,29350.49,EQ-1748,PRY-0187,2024-01-10,20260405_211439,sistema_hsec
Deslizamiento,critica,5.1,17242.68,EQ-1925,PRY-0304,2024-10-08,20260405_211439,sistema_hsec
Lluvia,Alta,2.9,16875.28,EQ-1509,PRY-0134,2024-12-14,20260405_211439,sistema_hsec
Rotura tubería,critica,21.6,1185.76,EQ-1080,PRY-0378,2024-09-27,20260405_211439,sistema_hsec
Rotura tubería,BAJA,1.0,2952.14,EQ-1202,PRY-0217,2024-07-02,20260405_211439,sistema_hsec
Falla eléctrica,Media,5.7,26542.16,EQ-1138,PRY-0034,2024-03-04,20260405_211439,sistema_hsec
Accidente,BAJA,34.6,6154.62,EQ-0998,PRY-0269,2024-12-10,20260405_211439,sistema_hsec
Falla software,Baja,0.6,50653.8,EQ-1683,PRY-0149,2024-03-09,20260405_211439,sistema_hsec
Accidente,Baja,2.9,25112.88,EQ-1671,PRY-0351,2024-11-19,20260405_211439,sistema_hsec
Lluvia,BAJA,1.0,44613.17,EQ-0764,PRY-0044,2024-11-03,20260405_211439,sistema_hsec
Lluvia,Alta,41.6,34561.42,EQ-1934,PRY-0019,2024-09-26,20260405_211439,sistema_hsec
Falla mecánica,Alta,3.2,52914.71,EQ-1735,PRY-0133,2024-07-19,20260405_211439,sistema_hsec
Falla software,critica,12.7,21234.64,EQ-0659,PRY-0362,2024-06-01,20260405_211439,sistema_hsec
Deslizamiento,Baja,2.3,31050.3,EQ-1671,PRY-0347,2024-10-23,20260405_211439,sistema_hsec
Lluvia,Baja,5.2,8633.09,EQ-1084,PRY-0379,2024-01-19,20260405_211439,sistema_hsec
Rotura tubería,BAJA,1.2,16081.11,EQ-1680,PRY-0360,2024-02-25,20260405_211439,sistema_hsec
Falla software,Alta,6.8,41377.83,EQ-0979,PRY-0234,2024-09-16,20260405_211439,sistema_hsec
Accidente,Media,9.2,12923.5,EQ-1013,PRY-0089,2024-11-09,20260405_211439,sistema_hsec
Rotura tubería,Baja,0.9,1538.87,EQ-1444,PRY-0330,2024-08-05,20260405_211439,sistema_hsec
Rotura tubería,BAJA,15.3,19538.16,EQ-0863,PRY-0281,2024-10-13,20260405_211439,sistema_hsec
Falla mecánica,Crítica,18.0,7817.32,EQ-1512,PRY-0086,2024-08-26,20260405_211439,sistema_hsec
Deslizamiento,BAJA,4.7,50659.53,EQ-0642,PRY-0403,2024-04-11,20260405_211439,sistema_hsec
Rotura tubería,Alta,14.9,1402.81,EQ-1452,PRY-0351,2024-08-15,20260405_211439,sistema_hsec
Rotura tubería,Media,-5.0,27534.97,EQ-0679,PRY-0100,2024-08-17,20260405_211439,sistema_hsec
Falla mecánica,Baja,9.6,38412.98,EQ-0262,PRY-0416,2024-11-13,20260405_211439,sistema_hsec
Falla software,Media,4.6,2991.24,EQ-0941,PRY-0231,2024-04-30,20260405_211439,sistema_hsec
Falla software,Media,22.5,12978.11,EQ-0259,PRY-0227,2024-08-04,20260405_211439,sistema_hsec
Falla eléctrica,Baja,3.8,12959.28,EQ-0897,PRY-0135,2024-12-19,20260405_211439,sistema_hsec
Falla software,Media,4.4,10955.09,EQ-1849,PRY-0211,2024-11-09,20260405_211439,sistema_hsec
Accidente,Alta,28.6,49045.68,EQ-0533,PRY-0369,2024-01-12,20260405_211439,sistema_hsec
Deslizamiento,Alta,6.0,26882.52,EQ-1011,PRY-0325,2024-05-22,20260405_211439,sistema_hsec
Falla eléctrica,Baja,1.9,53746.82,EQ-0753,PRY-0390,2024-06-23,20260405_211439,sistema_hsec
Falla software,Alta,7.4,18512.33,EQ-1237,PRY-0478,2024-06-23,20260405_211439,sistema_hsec
Lluvia,Crítica,27.3,52575.12,EQ-1053,PRY-0324,2024-10-04,20260405_211439,sistema_hsec
Lluvia,Media,1.6,16029.92,EQ-1921,PRY-0378,2024-08-04,20260405_211439,sistema_hsec
