equipo_id,tipo_equipo,horas_trabajadas,combustible_L,estado,eficiencia_pct,fecha_registro,_ingested_at,_source
EQ-0642,Rodillo,1443.2,759.9,Operativo,83.8,2024-06-21,20260405_172418,iot_telemetry
EQ-1343,Motoniveladora,606.0,729.0,Operativo,91.7,2024-07-10,20260405_172418,iot_telemetry
EQ-1190,Compactadora,273.5,4538.0,Mantenimiento,94.5,2024-06-07,20260405_172418,iot_telemetry
EQ-0824,Compactadora,437.2,2139.3,En espera,88.9,2024-12-16,20260405_172418,iot_telemetry
EQ-0633,Motoniveladora,1130.5,911.0,OPERATIVO,54.8,2024-09-06,20260405_172418,iot_telemetry
EQ-1064,Excavadora,729.1,613.2,OPERATIVO,76.6,2024-03-08,20260405_172418,iot_telemetry
EQ-0043,Grúa,852.6,1315.4,Operativo,97.7,2024-05-24,20260405_172418,iot_telemetry
EQ-0401,Grúa,413.5,1665.6,OPERATIVO,67.7,2024-02-10,20260405_172418,iot_telemetry
EQ-1318,Grúa,1687.6,64.6,En espera,48.7,2024-06-03,20260405_172418,iot_telemetry
EQ-1745,Volquete,645.7,3040.5,Operativo,86.4,2024-08-25,20260405_172418,iot_telemetry
EQ-0100,Motoniveladora,88.0,274.8,Operativo,51.2,2024-08-22,20260405_172418,iot_telemetry
EQ-1659,Compactadora,1775.0,1162.2,En espera,91.2,2024-06-27,20260405_172418,iot_telemetry
EQ-1724,Retroexcavadora,698.9,2986.6,Falla crítica,87.3,2024-03-17,20260405_172418,iot_telemetry
EQ-0848,Rodillo,668.0,3517.1,Falla crítica,83.8,2024-11-14,20260405_172418,iot_telemetry
EQ-0006,Excavadora,963.7,4538.6,null,101.0,2024-12-31,20260405_172418,iot_telemetry
EQ-1714,Pavimentadora,945.9,2732.9,OPERATIVO,59.6,2024-09-08,20260405_172418,iot_telemetry
EQ-1005,Retroexcavadora,2002.6,1491.1,Operativo,90.6,2024-02-13,20260405_172418,iot_telemetry
EQ-1316,Volquete,1566.7,4301.4,Mantenimiento,71.4,2024-05-02,20260405_172418,iot_telemetry
EQ-0068,Compactadora,822.3,1957.6,Operativo,56.2,2024-07-14,20260405_172418,iot_telemetry
EQ-0017,Rodillo,37.2,4687.4,En espera,41.8,2024-10-15,20260405_172418,iot_telemetry
EQ-1505,Motoniveladora,530.6,2103.1,OPERATIVO,98.9,2024-03-13,20260405_172418,iot_telemetry
EQ-0191,Motoniveladora,2102.3,2610.2,Falla crítica,87.9,2024-01-26,20260405_172418,iot_telemetry
EQ-0640,Excavadora,365.1,3588.4,Operativo,59.7,2024-04-30,20260405_172418,iot_telemetry
EQ-0107,Volquete,180.7,4618.7,Operativo,94.6,2024-11-19,20260405_172418,iot_telemetry
EQ-0294,Grúa,439.2,5407.9,null,62.9,2024-11-13,20260405_172418,iot_telemetry
EQ-0718,Motoniveladora,1469.2,5416.0,En espera,65.5,2024-01-26,20260405_172418,iot_telemetry
EQ-0186,Volquete,1108.9,4410.0,Operativo,94.6,2024-01-08,20260405_172418,iot_telemetry
EQ-1173,Compactadora,808.0,1995.0,En espera,86.6,2024-07-04,20260405_172418,iot_telemetry
EQ-0822,Compactadora,-1.0,4967.4,Falla crítica,102.6,2024-12-17,20260405_172418,iot_telemetry
EQ-1949,Volquete,183.5,4832.3,OPERATIVO,66.4,2024-12-04,20260405_172418,iot_telemetry
EQ-1112,Pavimentadora,207.8,5140.6,null,44.4,2024-09-19,20260405_172418,iot_telemetry
EQ-0009,Motoniveladora,281.3,4701.6,Falla crítica,48.8,2024-11-08,20260405_172418,iot_telemetry
EQ-1185,Retroexcavadora,2007.0,113.3,OPERATIVO,49.8,2024-10-11,20260405_172418,iot_telemetry
EQ-1543,Volquete,986.9,767.6,Operativo,48.9,2024-07-01,20260405_172418,iot_telemetry
EQ-0081,Retroexcavadora,507.7,3314.0,OPERATIVO,41.8,2024-01-01,20260405_172418,iot_telemetry
EQ-0723,Pavimentadora,1305.1,318.6,Operativo,51.8,2024-05-15,20260405_172418,iot_telemetry
EQ-0859,Grúa,581.0,1202.3,En espera,65.6,2024-12-05,20260405_172418,iot_telemetry
EQ-0576,Retroexcavadora,2005.5,4935.6,En espera,95.1,2024-07-31,20260405_172418,iot_telemetry
EQ-1940,Volquete,2157.1,4404.4,En espera,104.9,2024-03-24,20260405_172418,iot_telemetry
EQ-0356,Rodillo,-1.0,339.2,Operativo,74.1,2024-04-09,20260405_172418,iot_telemetry
EQ-1811,Compactadora,872.7,4234.5,Operativo,91.2,2024-01-15,20260405_172418,iot_telemetry
EQ-0024,Rodillo,488.0,4209.5,OPERATIVO,80.8,2024-10-14,20260405_172418,iot_telemetry
EQ-1173,Volquete,573.1,5373.5,OPERATIVO,48.1,2024-11-16,20260405_172418,iot_telemetry
EQ-1906,Retroexcavadora,2154.9,2476.0,Mantenimiento,101.1,2024-05-30,20260405_172418,iot_telemetry
EQ-0906,Excavadora,696.4,3100.5,Falla crítica,77.7,2024-08-30,20260405_172418,iot_telemetry
EQ-1884,Excavadora,1769.1,2752.2,Falla crítica,64.9,2024-03-19,20260405_172418,iot_telemetry
EQ-0782,Volquete,860.0,4802.0,Mantenimiento,98.1,2024-11-04,20260405_172418,iot_telemetry
EQ-0304,Compactadora,22.0,4620.4,En espera,86.2,2024-07-06,20260405_172418,iot_telemetry
EQ-1447,Motoniveladora,431.8,2052.2,Operativo,52.2,2024-11-08,20260405_172418,iot_telemetry
EQ-1382,Pavimentadora,85.7,1261.9,En espera,100.6,2024-02-03,20260405_172418,iot_telemetry
EQ-1627,Motoniveladora,-1.0,3618.6,Mantenimiento,53.5,2024-05-13,20260405_172418,iot_telemetry
EQ-0669,Retroexcavadora,327.9,5212.8,OPERATIVO,95.9,2024-02-27,20260405_172418,iot_telemetry
EQ-1231,Grúa,1194.2,5142.6,null,83.2,2024-07-23,20260405_172418,iot_telemetry
EQ-1195,Volquete,-1.0,2166.1,null,41.0,2024-06-08,20260405_172418,iot_telemetry
EQ-1180,Rodillo,586.8,3182.5,Operativo,75.5,2024-01-10,20260405_172418,iot_telemetry
EQ-0782,Retroexcavadora,208.7,1479.6,Operativo,68.8,2024-08-04,20260405_172418,iot_telemetry
EQ-1183,Compactadora,1386.3,3201.3,Falla crítica,81.0,2024-11-01,20260405_172418,iot_telemetry
EQ-0011,Motoniveladora,767.5,616.5,Operativo,104.6,2024-07-08,20260405_172418,iot_telemetry
EQ-1879,Retroexcavadora,1849.3,864.3,Falla crítica,47.8,2024-08-26,20260405_172418,iot_telemetry
EQ-1842,Excavadora,18.0,4866.2,OPERATIVO,60.3,2024-07-26,20260405_172418,iot_telemetry
EQ-0573,Grúa,1119.7,5162.1,Mantenimiento,80.7,2024-07-05,20260405_172418,iot_telemetry
EQ-0570,Motoniveladora,104.1,3011.3,Falla crítica,53.3,2024-04-17,20260405_172418,iot_telemetry
EQ-0765,Retroexcavadora,558.1,543.3,En espera,80.1,2024-07-15,20260405_172418,iot_telemetry
EQ-1916,Volquete,535.2,1723.4,null,57.5,2024-07-27,20260405_172418,iot_telemetry
EQ-0742,Excavadora,286.1,448.7,Operativo,99.1,2024-04-23,20260405_172418,iot_telemetry
EQ-0282,Grúa,323.6,4527.6,Falla crítica,97.1,2024-12-17,20260405_172418,iot_telemetry
EQ-0560,Rodillo,1524.9,286.9,Falla crítica,66.5,2024-02-14,20260405_172418,iot_telemetry
EQ-1007,Volquete,541.6,4384.7,Operativo,75.8,2024-02-15,20260405_172418,iot_telemetry
EQ-0952,Rodillo,2127.5,1583.3,OPERATIVO,100.4,2024-10-02,20260405_172418,iot_telemetry
EQ-1222,Retroexcavadora,2041.3,1908.2,null,94.5,2024-02-04,20260405_172418,iot_telemetry
EQ-1627,Compactadora,171.5,3861.6,OPERATIVO,63.5,2024-05-24,20260405_172418,iot_telemetry
EQ-0744,Rodillo,133.2,1038.4,En espera,76.6,2024-06-19,20260405_172418,iot_telemetry
EQ-0256,Volquete,835.3,735.8,Falla crítica,67.8,2024-07-03,20260405_172418,iot_telemetry
EQ-1860,Retroexcavadora,76.8,3466.3,En espera,56.5,2024-04-27,20260405_172418,iot_telemetry
EQ-1068,Compactadora,1239.8,3782.4,Mantenimiento,78.4,2024-05-19,20260405_172418,iot_telemetry
EQ-0706,Excavadora,262.3,4624.1,En espera,47.7,2024-12-07,20260405_172418,iot_telemetry
EQ-1649,Retroexcavadora,1254.5,2843.4,En espera,69.8,2024-07-09,20260405_172418,iot_telemetry
EQ-1496,Grúa,843.0,397.5,Mantenimiento,63.2,2024-08-28,20260405_172418,iot_telemetry
EQ-1399,Grúa,1569.9,5379.1,En espera,67.4,2024-12-01,20260405_172418,iot_telemetry
EQ-0221,Compactadora,1349.6,1759.9,Falla crítica,72.4,2024-02-24,20260405_172418,iot_telemetry
EQ-1001,Compactadora,1242.0,3794.3,null,92.6,2024-09-20,20260405_172418,iot_telemetry
EQ-1665,Rodillo,1143.5,2148.1,Falla crítica,49.4,2024-10-25,20260405_172418,iot_telemetry
EQ-0700,Compactadora,1877.5,911.4,Operativo,94.5,2024-05-04,20260405_172418,iot_telemetry
EQ-1222,Compactadora,1855.2,3178.9,OPERATIVO,74.0,2024-10-12,20260405_172418,iot_telemetry
EQ-0793,Grúa,1408.6,3989.3,Falla crítica,65.5,2024-04-26,20260405_172418,iot_telemetry
EQ-1725,Retroexcavadora,2107.5,1984.4,Operativo,102.3,2024-02-04,20260405_172418,iot_telemetry
EQ-0012,Pavimentadora,1034.8,808.0,Operativo,102.7,2024-06-18,20260405_172418,iot_telemetry
EQ-0207,Compactadora,183.7,3301.9,Operativo,86.7,2024-04-14,20260405_172418,iot_telemetry
EQ-0562,Compactadora,1159.9,1324.0,Mantenimiento,98.0,2024-05-22,20260405_172418,iot_telemetry
EQ-1380,Grúa,336.4,172.3,Mantenimiento,98.4,2024-12-07,20260405_172418,iot_telemetry
EQ-1757,Excavadora,102.2,4265.6,Operativo,91.1,2024-10-14,20260405_172418,iot_telemetry
EQ-0725,Grúa,1396.5,2857.1,Operativo,76.2,2024-09-06,20260405_172418,iot_telemetry
EQ-0633,Excavadora,1527.9,4496.2,OPERATIVO,61.9,2024-12-07,20260405_172418,iot_telemetry
EQ-1810,Motoniveladora,1681.0,4201.9,null,66.2,2024-03-02,20260405_172418,iot_telemetry
EQ-0099,Volquete,2094.6,3916.5,null,62.0,2024-02-14,20260405_172418,iot_telemetry
EQ-0079,Pavimentadora,74.1,3872.7,Mantenimiento,50.9,2024-11-19,20260405_172418,iot_telemetry
EQ-1802,Excavadora,1494.6,2702.7,Operativo,92.9,2024-06-03,20260405_172418,iot_telemetry
EQ-1967,Retroexcavadora,2127.2,5176.2,Operativo,77.8,2024-08-05,20260405_172418,iot_telemetry
EQ-1977,Rodillo,874.4,3972.4,Mantenimiento,79.0,2024-03-02,20260405_172418,iot_telemetry
EQ-0356,Volquete,892.6,625.2,En espera,89.8,2024-10-04,20260405_172418,iot_telemetry
EQ-0039,Pavimentadora,1290.2,5253.0,OPERATIVO,103.1,2024-07-19,20260405_172418,iot_telemetry
EQ-1666,Compactadora,510.9,3326.8,null,75.3,2024-08-17,20260405_172418,iot_telemetry
EQ-0036,Excavadora,517.1,1550.1,En espera,65.2,2024-12-03,20260405_172418,iot_telemetry
EQ-1871,Motoniveladora,857.8,2935.3,Mantenimiento,69.3,2024-09-17,20260405_172418,iot_telemetry
EQ-0780,Rodillo,45.3,2060.4,null,53.1,2024-09-05,20260405_172418,iot_telemetry
EQ-1376,Volquete,1687.2,4522.6,Operativo,51.5,2024-03-04,20260405_172418,iot_telemetry
EQ-0403,Retroexcavadora,663.8,3578.6,Mantenimiento,67.9,2024-07-25,20260405_172418,iot_telemetry
EQ-1664,Volquete,1434.8,3369.4,Falla crítica,57.5,2024-06-14,20260405_172418,iot_telemetry
EQ-0093,Volquete,152.5,4760.8,null,44.5,2024-10-01,20260405_172418,iot_telemetry
EQ-0286,Rodillo,1626.7,2029.8,null,55.2,2024-01-05,20260405_172418,iot_telemetry
EQ-0488,Motoniveladora,1709.7,1444.2,null,99.4,2024-06-05,20260405_172418,iot_telemetry
EQ-0617,Retroexcavadora,2138.5,2109.5,null,58.5,2024-07-15,20260405_172418,iot_telemetry
EQ-0666,Grúa,932.1,3288.6,null,66.9,2024-07-15,20260405_172418,iot_telemetry
EQ-0413,Grúa,1011.1,3944.2,Mantenimiento,52.3,2024-09-17,20260405_172418,iot_telemetry
EQ-0415,Grúa,388.0,5135.7,null,98.7,2024-02-24,20260405_172418,iot_telemetry
EQ-1965,Pavimentadora,1153.6,5134.1,Mantenimiento,91.5,2024-08-26,20260405_172418,iot_telemetry
EQ-1491,Grúa,970.3,453.2,En espera,54.4,2024-04-27,20260405_172418,iot_telemetry
EQ-0940,Excavadora,351.7,4601.5,Falla crítica,78.3,2024-07-12,20260405_172418,iot_telemetry
EQ-1087,Grúa,221.6,2739.1,null,67.1,2024-01-29,20260405_172418,iot_telemetry
EQ-0271,Pavimentadora,414.3,5315.8,Mantenimiento,49.2,2024-09-14,20260405_172418,iot_telemetry
EQ-0261,Excavadora,692.7,3149.1,null,75.2,2024-04-27,20260405_172418,iot_telemetry
EQ-1358,Retroexcavadora,1830.2,5340.3,Falla crítica,53.8,2024-07-14,20260405_172418,iot_telemetry
EQ-1574,Volquete,262.3,1006.4,null,87.8,2024-11-20,20260405_172418,iot_telemetry
EQ-0732,Retroexcavadora,2029.1,2287.3,Mantenimiento,61.7,2024-11-12,20260405_172418,iot_telemetry
EQ-0695,Retroexcavadora,1769.4,4970.3,En espera,53.9,2024-06-10,20260405_172418,iot_telemetry
EQ-1472,Volquete,1314.6,3070.0,En espera,65.0,2024-07-02,20260405_172418,iot_telemetry
EQ-0906,Volquete,1155.2,2090.8,Falla crítica,54.4,2024-04-12,20260405_172418,iot_telemetry
EQ-0204,Retroexcavadora,1133.0,1944.5,Mantenimiento,55.8,2024-12-22,20260405_172418,iot_telemetry
EQ-0004,Volquete,742.0,5287.5,Falla crítica,69.7,2024-12-02,20260405_172418,iot_telemetry
EQ-1584,Rodillo,1181.8,3623.7,null,98.9,2024-04-17,20260405_172418,iot_telemetry
EQ-1370,Volquete,215.5,5377.9,En espera,41.2,2024-10-05,20260405_172418,iot_telemetry
EQ-1630,Retroexcavadora,2161.5,2021.0,OPERATIVO,83.8,2024-11-23,20260405_172418,iot_telemetry
EQ-1782,Volquete,1690.4,1380.2,En espera,60.1,2024-11-13,20260405_172418,iot_telemetry
EQ-1976,Motoniveladora,1535.8,2254.3,En espera,100.4,2024-02-14,20260405_172418,iot_telemetry
EQ-1875,Motoniveladora,2063.3,2049.6,En espera,79.6,2024-11-22,20260405_172418,iot_telemetry
EQ-0537,Motoniveladora,2128.0,5365.3,Operativo,55.0,2024-03-12,20260405_172418,iot_telemetry
EQ-0889,Rodillo,1056.0,1483.3,OPERATIVO,100.4,2024-10-15,20260405_172418,iot_telemetry
EQ-0962,Compactadora,599.6,5275.1,Falla crítica,76.8,2024-03-06,20260405_172418,iot_telemetry
EQ-2000,Volquete,565.7,2717.2,OPERATIVO,75.1,2024-02-15,20260405_172418,iot_telemetry
EQ-0705,Grúa,753.7,586.6,null,96.8,2024-05-10,20260405_172418,iot_telemetry
EQ-0679,Grúa,1239.2,3250.4,Falla crítica,52.4,2024-03-06,20260405_172418,iot_telemetry
EQ-1240,Excavadora,1245.5,1227.1,Falla crítica,62.3,2024-02-18,20260405_172418,iot_telemetry
EQ-0641,Grúa,983.9,115.0,En espera,82.1,2024-03-17,20260405_172418,iot_telemetry
EQ-0895,Excavadora,334.5,1500.7,null,83.3,2024-02-29,20260405_172418,iot_telemetry
EQ-1305,Grúa,1887.4,3446.4,Falla crítica,84.4,2024-01-07,20260405_172418,iot_telemetry
EQ-0604,Rodillo,969.8,3107.7,Falla crítica,46.8,2024-03-06,20260405_172418,iot_telemetry
EQ-0528,Motoniveladora,749.3,5046.3,Mantenimiento,93.4,2024-08-21,20260405_172418,iot_telemetry
EQ-0996,Motoniveladora,1515.3,4578.3,En espera,76.3,2024-02-23,20260405_172418,iot_telemetry
EQ-0860,Excavadora,381.1,109.4,Operativo,104.8,2024-04-14,20260405_172418,iot_telemetry
EQ-0748,Motoniveladora,1552.3,2798.8,null,44.3,2024-01-31,20260405_172418,iot_telemetry
EQ-0133,Motoniveladora,157.1,2876.7,En espera,86.5,2024-07-02,20260405_172418,iot_telemetry
EQ-0566,Rodillo,1508.9,2680.2,Falla crítica,84.9,2024-03-26,20260405_172418,iot_telemetry
EQ-0107,Pavimentadora,1162.0,2192.7,null,86.2,2024-01-09,20260405_172418,iot_telemetry
EQ-0381,Rodillo,344.5,941.3,Falla crítica,102.4,2024-08-23,20260405_172418,iot_telemetry
EQ-0877,Retroexcavadora,650.7,1511.1,null,84.1,2024-07-09,20260405_172418,iot_telemetry
EQ-1675,Motoniveladora,1632.4,192.3,Mantenimiento,80.3,2024-05-13,20260405_172418,iot_telemetry
EQ-0684,Excavadora,2173.9,1649.1,En espera,62.8,2024-07-15,20260405_172418,iot_telemetry
EQ-1904,Pavimentadora,827.9,1762.4,OPERATIVO,65.0,2024-08-11,20260405_172418,iot_telemetry
EQ-1070,Pavimentadora,-1.0,4518.7,En espera,88.5,2024-04-05,20260405_172418,iot_telemetry
EQ-1372,Rodillo,499.3,3343.6,Mantenimiento,62.1,2024-08-18,20260405_172418,iot_telemetry
EQ-0150,Rodillo,529.0,4738.7,OPERATIVO,80.2,2024-04-22,20260405_172418,iot_telemetry
EQ-0703,Pavimentadora,548.8,3863.1,En espera,70.9,2024-07-29,20260405_172418,iot_telemetry
EQ-1647,Volquete,810.9,4717.0,null,90.2,2024-09-15,20260405_172418,iot_telemetry
EQ-1113,Volquete,-1.0,1091.7,En espera,45.1,2024-05-28,20260405_172418,iot_telemetry
EQ-1815,Compactadora,1470.0,5244.8,Falla crítica,88.7,2024-10-07,20260405_172418,iot_telemetry
EQ-1114,Motoniveladora,1654.5,3493.2,Falla crítica,70.8,2024-04-15,20260405_172418,iot_telemetry
EQ-0476,Compactadora,2182.3,2276.1,Falla crítica,95.3,2024-11-27,20260405_172418,iot_telemetry
EQ-0437,Rodillo,1950.6,3745.4,OPERATIVO,42.1,2024-11-14,20260405_172418,iot_telemetry
EQ-0753,Motoniveladora,1506.3,5165.6,null,87.2,2024-04-14,20260405_172418,iot_telemetry
EQ-0340,Grúa,1372.1,4103.4,Operativo,67.5,2024-11-27,20260405_172418,iot_telemetry
EQ-1998,Rodillo,426.9,5449.0,Falla crítica,59.8,2024-09-24,20260405_172418,iot_telemetry
EQ-0101,Compactadora,50.5,4064.2,null,47.4,2024-08-22,20260405_172418,iot_telemetry
EQ-0655,Retroexcavadora,2193.7,4598.1,Falla crítica,90.9,2024-01-24,20260405_172418,iot_telemetry
EQ-1793,Compactadora,352.5,2000.2,null,55.2,2024-08-07,20260405_172418,iot_telemetry
EQ-0116,Compactadora,619.1,5197.1,Falla crítica,61.0,2024-11-13,20260405_172418,iot_telemetry
EQ-0587,Grúa,2068.5,386.3,Falla crítica,77.3,2024-08-09,20260405_172418,iot_telemetry
EQ-1350,Excavadora,152.8,477.7,Mantenimiento,64.3,2024-12-03,20260405_172418,iot_telemetry
EQ-0145,Rodillo,1276.8,2092.6,null,60.8,2024-07-24,20260405_172418,iot_telemetry
EQ-0295,Retroexcavadora,884.2,2133.6,Falla crítica,101.5,2024-11-18,20260405_172418,iot_telemetry
EQ-1776,Grúa,1081.8,2523.8,null,41.4,2024-04-28,20260405_172418,iot_telemetry
EQ-0984,Excavadora,1919.6,4231.4,Operativo,58.4,2024-03-02,20260405_172418,iot_telemetry
EQ-1730,Motoniveladora,1018.5,5417.8,Mantenimiento,60.3,2024-12-12,20260405_172418,iot_telemetry
EQ-1789,Compactadora,1486.9,5074.7,Falla crítica,59.0,2024-04-29,20260405_172418,iot_telemetry
EQ-0259,Motoniveladora,2043.9,4501.8,Operativo,42.0,2024-04-27,20260405_172418,iot_telemetry
EQ-0397,Volquete,268.3,1770.9,Mantenimiento,42.4,2024-05-23,20260405_172418,iot_telemetry
EQ-1719,Compactadora,908.1,5211.3,Falla crítica,77.7,2024-04-16,20260405_172418,iot_telemetry
EQ-0421,Grúa,1341.9,881.3,Operativo,53.3,2024-09-23,20260405_172418,iot_telemetry
EQ-1267,Retroexcavadora,349.6,1351.1,Mantenimiento,84.3,2024-10-01,20260405_172418,iot_telemetry
EQ-1562,Excavadora,862.0,2780.4,Mantenimiento,62.8,2024-04-16,20260405_172418,iot_telemetry
EQ-0058,Grúa,2181.4,5273.3,Operativo,99.5,2024-05-01,20260405_172418,iot_telemetry
EQ-1210,Retroexcavadora,810.0,3184.4,En espera,87.6,2024-03-14,20260405_172418,iot_telemetry
EQ-0618,Retroexcavadora,737.6,521.6,Falla crítica,71.1,2024-09-16,20260405_172418,iot_telemetry
EQ-0931,Pavimentadora,1459.2,1499.0,null,90.1,2024-04-08,20260405_172418,iot_telemetry
EQ-0419,Compactadora,1877.7,2740.1,null,96.4,2024-08-11,20260405_172418,iot_telemetry
EQ-1340,Motoniveladora,2022.5,220.0,OPERATIVO,57.9,2024-10-27,20260405_172418,iot_telemetry
EQ-0180,Grúa,1306.2,4394.9,null,96.2,2024-05-29,20260405_172418,iot_telemetry
EQ-0560,Rodillo,341.4,3796.2,Mantenimiento,47.0,2024-01-21,20260405_172418,iot_telemetry
EQ-0114,Grúa,719.7,4485.4,En espera,83.4,2024-04-24,20260405_172418,iot_telemetry
EQ-1193,Pavimentadora,76.1,1571.1,Falla crítica,105.0,2024-02-28,20260405_172418,iot_telemetry
EQ-1810,Retroexcavadora,345.9,1789.6,Falla crítica,53.9,2024-12-29,20260405_172418,iot_telemetry
EQ-0914,Rodillo,861.5,2867.5,OPERATIVO,97.6,2024-08-08,20260405_172418,iot_telemetry
EQ-1933,Grúa,-1.0,744.5,En espera,68.0,2024-04-03,20260405_172418,iot_telemetry
EQ-1562,Retroexcavadora,72.2,3401.6,null,85.4,2024-06-13,20260405_172418,iot_telemetry
EQ-1028,Excavadora,1798.9,2280.9,En espera,42.6,2024-08-18,20260405_172418,iot_telemetry
EQ-0304,Volquete,2134.3,2879.6,null,104.9,2024-03-30,20260405_172418,iot_telemetry
EQ-0665,Grúa,429.5,3975.3,Mantenimiento,86.9,2024-12-19,20260405_172418,iot_telemetry
EQ-0239,Grúa,289.0,4687.4,Operativo,47.0,2024-07-16,20260405_172418,iot_telemetry
EQ-0225,Retroexcavadora,665.8,3806.3,En espera,64.7,2024-10-10,20260405_172418,iot_telemetry
EQ-1174,Pavimentadora,1854.4,1784.6,Mantenimiento,84.8,2024-07-26,20260405_172418,iot_telemetry
EQ-1178,Excavadora,1914.8,2924.2,OPERATIVO,76.1,2024-02-05,20260405_172418,iot_telemetry
EQ-0741,Volquete,379.9,473.9,Mantenimiento,58.7,2024-06-01,20260405_172418,iot_telemetry
EQ-1684,Retroexcavadora,451.7,1413.1,Operativo,43.3,2024-09-24,20260405_172418,iot_telemetry
EQ-1315,Retroexcavadora,1437.8,4637.0,Mantenimiento,96.5,2024-11-02,20260405_172418,iot_telemetry
EQ-0921,Motoniveladora,1640.6,1977.9,Falla crítica,43.0,2024-06-04,20260405_172418,iot_telemetry
EQ-1117,Pavimentadora,390.8,4401.3,En espera,89.3,2024-12-16,20260405_172418,iot_telemetry
EQ-0504,Rodillo,648.9,3853.6,Operativo,46.8,2024-04-19,20260405_172418,iot_telemetry
EQ-0759,Motoniveladora,167.6,4681.6,null,50.6,2024-06-16,20260405_172418,iot_telemetry
EQ-1131,Compactadora,1193.8,3133.6,Operativo,97.9,2024-08-18,20260405_172418,iot_telemetry
EQ-1838,Grúa,1472.2,1713.0,Operativo,101.2,2024-11-17,20260405_172418,iot_telemetry
EQ-0214,Grúa,1743.6,3012.0,OPERATIVO,83.9,2024-09-18,20260405_172418,iot_telemetry
EQ-0655,Grúa,2057.2,3281.6,Falla crítica,47.8,2024-08-01,20260405_172418,iot_telemetry
EQ-0860,Compactadora,1494.9,1576.9,null,63.7,2024-10-02,20260405_172418,iot_telemetry
EQ-1792,Grúa,378.0,1917.4,Falla crítica,95.7,2024-05-12,20260405_172418,iot_telemetry
EQ-0860,Grúa,797.6,690.2,OPERATIVO,79.4,2024-11-21,20260405_172418,iot_telemetry
EQ-1117,Compactadora,2099.8,2593.5,En espera,99.7,2024-06-22,20260405_172418,iot_telemetry
EQ-0724,Compactadora,1061.5,896.1,Mantenimiento,51.5,2024-09-28,20260405_172418,iot_telemetry
EQ-0745,Pavimentadora,1566.1,4375.1,Operativo,56.0,2024-10-29,20260405_172418,iot_telemetry
EQ-0862,Excavadora,428.7,167.4,Falla crítica,56.8,2024-10-10,20260405_172418,iot_telemetry
EQ-1447,Grúa,600.4,3712.7,Falla crítica,90.5,2024-12-26,20260405_172418,iot_telemetry
EQ-0593,Retroexcavadora,262.4,629.7,En espera,70.7,2024-09-15,20260405_172418,iot_telemetry
EQ-0052,Retroexcavadora,890.0,3665.5,null,63.8,2024-08-19,20260405_172418,iot_telemetry
EQ-1391,Compactadora,834.8,4227.2,Operativo,47.4,2024-03-23,20260405_172418,iot_telemetry
EQ-1486,Compactadora,1286.0,3307.8,Operativo,79.7,2024-02-01,20260405_172418,iot_telemetry
EQ-1998,Pavimentadora,1242.6,1629.7,Falla crítica,67.2,2024-07-10,20260405_172418,iot_telemetry
EQ-0495,Compactadora,-1.0,4659.5,null,69.9,2024-05-02,20260405_172418,iot_telemetry
EQ-0985,Pavimentadora,515.3,3346.2,OPERATIVO,65.2,2024-12-10,20260405_172418,iot_telemetry
EQ-0341,Grúa,1541.3,125.0,Operativo,71.1,2024-11-04,20260405_172418,iot_telemetry
EQ-1767,Excavadora,1403.4,4213.8,Operativo,71.0,2024-12-18,20260405_172418,iot_telemetry
EQ-0321,Retroexcavadora,1651.6,2010.3,En espera,83.8,2024-08-20,20260405_172418,iot_telemetry
EQ-0404,Excavadora,536.5,271.0,Mantenimiento,43.5,2024-10-19,20260405_172418,iot_telemetry
EQ-1472,Retroexcavadora,747.4,1243.5,Mantenimiento,83.6,2024-03-18,20260405_172418,iot_telemetry
EQ-1997,Pavimentadora,809.5,742.6,Mantenimiento,86.1,2024-07-03,20260405_172418,iot_telemetry
EQ-1244,Volquete,2087.9,4970.5,Operativo,81.9,2024-04-09,20260405_172418,iot_telemetry
EQ-1171,Volquete,-1.0,3473.2,Mantenimiento,62.2,2024-11-09,20260405_172418,iot_telemetry
EQ-1694,Pavimentadora,451.8,387.1,Operativo,68.9,2024-01-19,20260405_172418,iot_telemetry
EQ-1226,Pavimentadora,190.7,423.2,Operativo,51.7,2024-05-09,20260405_172418,iot_telemetry
EQ-1638,Motoniveladora,96.6,176.7,En espera,93.1,2024-05-16,20260405_172418,iot_telemetry
EQ-0336,Rodillo,2153.0,3082.9,Operativo,64.1,2024-08-09,20260405_172418,iot_telemetry
EQ-0758,Retroexcavadora,975.2,2053.3,null,88.5,2024-01-30,20260405_172418,iot_telemetry
